Ticker,Financial Year End,Total Revenue,COGS,SG&A Expenses,Net Income,Basic EPS,Depreciation,Operating Cash Flow (CFO),Dividends Paid,Total Assets,Current Assets,Receivables,PP&E,Total Long-Term Debt,Current Liabilities,Total Equity,Trailing P/E (Historical),Current Trailing P/E (Live),Current PEG Ratio (Live)
IREDA.NS,2023-03-31,33428679000.0,12423378000.0,323723000.0,8646283000.0,3.216905,234984000.0,-123431589000.0,,504470009000.0,86315777000.0,49138000.0,3679647000.0,316475474000.0,96764860000.0,59351694000.0,,21.470776,
IREDA.NS,2022-03-31,27796810000.0,7532360000.0,98660000.0,6335280000.0,2.357081,232430000.0,-52541180000.0,,367084050000.0,69659950000.0,45270000.0,3761140000.0,230472470000.0,47017880000.0,52681140000.0,,21.470776,
IREDA.NS,2021-03-31,,,,,,,,,,,,,,,,,21.470776,
IGL.NS,2021-03-31,,,,,,,,,,,,,,,,,16.362839,
IGL.NS,2022-03-31,76680600000.0,50794400000.0,650000000.0,15022700000.0,10.73,3170600000.0,18979000000.0,2519200000.0,111022100000.0,37626900000.0,5205600000.0,63682100000.0,,31071200000.0,75860400000.0,,16.362839,
IGL.NS,2023-03-31,140865000000.0,112861800000.0,675600000.0,16396500000.0,11.71,3633600000.0,22305900000.0,12948100000.0,126232800000.0,37295000000.0,9033500000.0,72305600000.0,,42342600000.0,79312400000.0,,16.362839,
IGL.NS,2024-03-31,139466200000.0,107129100000.0,933100000.0,19850700000.0,14.18,4139600000.0,15317600000.0,2796700000.0,142199600000.0,43634400000.0,10186300000.0,81478900000.0,0.0,40800200000.0,96333700000.0,,16.362839,
IGL.NS,2025-03-31,148607700000.0,120132300000.0,845500000.0,17177600000.0,12.27,4758600000.0,21988000000.0,7348000000.0,155813600000.0,46433500000.0,7067000000.0,88546800000.0,74600000.0,43140700000.0,106157700000.0,,16.362839,
INDUSTOWER.NS,2021-03-31,,,,,,,,59854000000.0,,,,,,,,,11.695371,
INDUSTOWER.NS,2022-03-31,277172000000.0,102658000000.0,1323000000.0,63731000000.0,23.65,53252000000.0,91212000000.0,,479676000000.0,123113000000.0,70586000000.0,319696000000.0,23739000000.0,88269000000.0,221505000000.0,,11.695371,
INDUSTOWER.NS,2023-03-31,283818000000.0,105908000000.0,1481000000.0,20400000000.0,7.57,54410000000.0,79048000000.0,29638000000.0,465724000000.0,87076000000.0,48687000000.0,327273000000.0,24340000000.0,81628000000.0,211095000000.0,,11.695371,
INDUSTOWER.NS,2024-03-31,286006000000.0,111499000000.0,1611000000.0,60362000000.0,22.4,61600000000.0,115821000000.0,,558676000000.0,104900000000.0,64507000000.0,397278000000.0,15044000000.0,101565000000.0,270388000000.0,,11.695371,
INDUSTOWER.NS,2025-03-31,301228000000.0,114488000000.0,1974000000.0,99317000000.0,37.31,64899000000.0,196450000000.0,,631702000000.0,129298000000.0,47675000000.0,449188000000.0,1532000000.0,97868000000.0,324983000000.0,,11.695371,
INDUSINDBK.NS,2025-03-31,264968474000.0,,2124720000.0,25755400000.0,33.07,5322695000.0,182777948000.0,12848963000.0,5541071158000.0,,167580769000.0,24963581000.0,,,648356868000.0,,,
INDUSINDBK.NS,2024-03-31,294653778000.0,,2337128000.0,89773000000.0,115.54,4630397000.0,-169247294000.0,10863752000.0,5150939711000.0,,201668230000.0,23240217000.0,,,632075634000.0,,,
INDUSINDBK.NS,2023-03-31,254676829000.0,,1610571000.0,74434978000.0,96.01,4072062000.0,-124422750000.0,6588853000.0,4578366330000.0,,136059488000.0,20789279000.0,,,550046134000.0,,,
INDUSINDBK.NS,2022-03-31,220432085000.0,,1193311000.0,48050380000.0,62.07,3520235000.0,166721876000.0,3869945000.0,4019673756000.0,,121444617000.0,19287516000.0,,,480263842000.0,,,
INDUSINDBK.NS,2021-03-31,,,,,,,,,,,,,,,,,,
NAUKRI.NS,2025-03-31,28495510000.0,783010000.0,5139470000.0,9621400000.0,14.88,1130900000.0,8758350000.0,3102090000.0,427713490000.0,44470580000.0,208490000.0,3675480000.0,4280000.0,17310320000.0,349030620000.0,,67.960495,
NAUKRI.NS,2024-03-31,25363400000.0,747070000.0,4662280000.0,5752080000.0,8.92,1011250000.0,7022990000.0,2452100000.0,360908160000.0,43361780000.0,106450000.0,3164230000.0,12710000.0,14956380000.0,302622910000.0,,67.960495,
NAUKRI.NS,2023-03-31,23456910000.0,633670000.0,5705840000.0,-1074100000.0,-1.668,730150000.0,5124230000.0,1931640000.0,166602990000.0,36906310000.0,126190000.0,1818310000.0,13980000.0,13489380000.0,133980240000.0,,67.960495,
NAUKRI.NS,2022-03-31,15890260000.0,340160000.0,3526950000.0,127595710000.0,198.276,449050000.0,7067500000.0,2057770000.0,204828890000.0,34717920000.0,300160000.0,1098150000.0,6480000.0,11403960000.0,172413600000.0,,67.960495,
NAUKRI.NS,2021-03-31,,,,,,,,,,,,,,,,,67.960495,
INFY.NS,2025-03-31,19277000000.0,13405000000.0,1631000000.0,3158000000.0,0.76,569000000.0,4351000000.0,2416000000.0,17419000000.0,11359000000.0,5956000000.0,2235000000.0,,5012000000.0,11205000000.0,,22.512684,
INFY.NS,2024-03-31,18562000000.0,12975000000.0,1578000000.0,3167000000.0,0.77,565000000.0,3148000000.0,1777000000.0,16523000000.0,10722000000.0,6521000000.0,2323000000.0,,4651000000.0,10559000000.0,,22.512684,
INFY.NS,2023-03-31,18212000000.0,12709000000.0,1678000000.0,2981000000.0,0.71,524000000.0,2853000000.0,1697000000.0,15312000000.0,8626000000.0,5448000000.0,2516000000.0,,4769000000.0,9172000000.0,,22.512684,
INFY.NS,2022-03-31,16311000000.0,10996000000.0,1560000000.0,2963000000.0,0.7,466000000.0,3345000000.0,1703000000.0,15555000000.0,8865000000.0,4865000000.0,2429000000.0,,4433000000.0,9941000000.0,,22.512684,
INFY.NS,2021-03-31,,,,,,,,,,,,,,,,,22.512684,
INOXWIND.NS,2025-03-31,35071075000.0,22729302000.0,999252000.0,4482167000.0,2.710918,1823070000.0,1379580000.0,,87950932000.0,50199284000.0,26878226000.0,23879722000.0,19004000.0,30553656000.0,50467440000.0,,33.65229,
INOXWIND.NS,2024-03-31,16594531000.0,12299013000.0,565005000.0,-356518000.0,-0.276021,1126947000.0,-3663989000.0,,67574136000.0,33596593000.0,11372734000.0,19237612000.0,2266180000.0,31161899000.0,28084161000.0,,33.65229,
INOXWIND.NS,2023-03-31,7307814000.0,6569839000.0,406297000.0,-6668747000.0,-5.042187,1061640000.0,-11000073000.0,,60406890000.0,30874619000.0,8271024000.0,17554774000.0,8876473000.0,28396386000.0,17130583000.0,,33.65229,
INOXWIND.NS,2022-03-31,6246200000.0,5075400000.0,403509000.0,-4802000000.0,-5.360225,886700000.0,-4747500000.0,,59645858000.0,31643203000.0,10731194000.0,15365661000.0,4384829000.0,33850312000.0,18284950000.0,,33.65229,
INOXWIND.NS,2021-03-31,,,,,,,,,,,,,,,,,33.65229,
INTELLECT.NS,2021-03-31,,,,,,,,,,,,,75560000.0,,,,36.264507,
INTELLECT.NS,2022-03-31,18781860000.0,11029030000.0,1086610000.0,3490820000.0,26.25,975620000.0,4529370000.0,8180000.0,25942620000.0,14149590000.0,2571920000.0,1762370000.0,0.0,7636360000.0,18087470000.0,,36.264507,
INTELLECT.NS,2023-03-31,22312520000.0,14037450000.0,1227570000.0,2672270000.0,19.9,1215110000.0,1743890000.0,350730000.0,28873220000.0,14017990000.0,4157480000.0,1863100000.0,,8003440000.0,20577040000.0,,36.264507,
INTELLECT.NS,2024-03-31,25064430000.0,15343030000.0,1286220000.0,3211880000.0,23.72,1372230000.0,4101490000.0,336810000.0,34049280000.0,17833060000.0,5542860000.0,2069500000.0,,8750710000.0,24388530000.0,,36.264507,
INTELLECT.NS,2025-03-31,25000040000.0,15678420000.0,1041430000.0,3327720000.0,24.29,1564110000.0,4313610000.0,482170000.0,38820420000.0,19778350000.0,4485310000.0,2426160000.0,,9505230000.0,27858310000.0,,36.264507,
INDIGO.NS,2025-03-31,776186000000.0,643599000000.0,5637000000.0,72584000000.0,187.93,86802000000.0,241513000000.0,,1158435000000.0,507031000000.0,7397000000.0,521859000000.0,,342178000000.0,93682000000.0,,36.774826,
INDIGO.NS,2024-03-31,673868000000.0,539730000000.0,4736000000.0,81725000000.0,211.84,64257000000.0,212176000000.0,,822245000000.0,358531000000.0,6425000000.0,364045000000.0,,307982000000.0,19965000000.0,,36.774826,
INDIGO.NS,2023-03-31,536076670000.0,467773640000.0,4282390000.0,-3057890000.0,-7.93,51029690000.0,127279390000.0,,591698190000.0,261487140000.0,5199040000.0,278202390000.0,,238511460000.0,-62465160000.0,,36.774826,
INDIGO.NS,2022-03-31,259309270000.0,270550490000.0,3418350000.0,-61618450000.0,-160.01,50686000000.0,20905780000.0,,459625980000.0,202289190000.0,3329230000.0,214136260000.0,4161710000.0,224171400000.0,-59880620000.0,,36.774826,
INDIGO.NS,2021-03-31,,,,,,,,,,,,,3816280000.0,,,,36.774826,
IGIL.NS,2024-12-31,10421590000.0,452160000.0,829660000.0,4272900000.0,10.74,414580000.0,3933790000.0,1897670000.0,15040620000.0,10190710000.0,1635260000.0,3245490000.0,0.0,3038820000.0,10627490000.0,,27.064299,
IGIL.NS,2023-12-31,8880100000.0,451620000.0,691050000.0,3308440000.0,7.655596,418590000.0,3025610000.0,1397230000.0,10309670000.0,4933070000.0,1254980000.0,3084030000.0,340000.0,14913240000.0,-6044100000.0,,27.064299,
IGIL.NS,2022-12-31,4840410000.0,135610000.0,222850000.0,2417580000.0,5.594182,115250000.0,1941680000.0,1460790000.0,4090340000.0,2757590000.0,630540000.0,1086200000.0,,386290000.0,3390730000.0,,27.064299,
IGIL.NS,2021-12-31,3646910000.0,142300000.0,112680000.0,1715300000.0,3.969135,124950000.0,1933870000.0,1480530000.0,3196920000.0,2051390000.0,341160000.0,906940000.0,,564580000.0,2425890000.0,,27.064299,
IKS.NS,2025-03-31,26639940000.0,15180690000.0,1090710000.0,4860590000.0,29.2,1126630000.0,3178880000.0,,30518380000.0,7838710000.0,4500290000.0,1297090000.0,5092720000.0,5211770000.0,17896930000.0,,45.272125,
IKS.NS,2024-03-31,18169090000.0,9747860000.0,1353320000.0,3704860000.0,21.593471,585450000.0,2097710000.0,1654790000.0,30275220000.0,8977880000.0,3539350000.0,1577070000.0,8123310000.0,7900210000.0,11578580000.0,,45.272125,
IKS.NS,2023-03-31,10313000000.0,5093100000.0,456550000.0,3052280000.0,17.789962,245500000.0,2879820000.0,,9883080000.0,6981860000.0,1549560000.0,576460000.0,0.0,1149370000.0,8286390000.0,,45.272125,
IKS.NS,2022-03-31,7636340000.0,3816780000.0,400800000.0,2329690000.0,13.578406,233100000.0,2330510000.0,442600000.0,7875220000.0,4606550000.0,972760000.0,754050000.0,0.0,828220000.0,6470690000.0,,45.272125,
IPCALAB.NS,2021-03-31,,,,,,,,,,,,,,,,,44.48234,
IPCALAB.NS,2022-03-31,57664600000.0,21059700000.0,4433300000.0,8840800000.0,34.85,2324200000.0,8560700000.0,1014800000.0,76235300000.0,44571700000.0,9107800000.0,25422500000.0,3951800000.0,14658800000.0,54638100000.0,,44.48234,
IPCALAB.NS,2023-03-31,62068500000.0,24075100000.0,6323600000.0,4713200000.0,18.58,2615600000.0,8058100000.0,1014800000.0,86264300000.0,51892700000.0,9890200000.0,27316300000.0,6517800000.0,18058200000.0,58420200000.0,,44.48234,
IPCALAB.NS,2024-03-31,76224100000.0,27257900000.0,8260300000.0,5473500000.0,21.57,3572400000.0,9446500000.0,507400000.0,111012800000.0,55389000000.0,16865100000.0,46960400000.0,5804100000.0,23556400000.0,63321900000.0,,44.48234,
IPCALAB.NS,2025-03-31,88546000000.0,29305000000.0,9993900000.0,7376800000.0,29.08,3978200000.0,13213200000.0,1014800000.0,117605500000.0,62685400000.0,18738200000.0,47626200000.0,5432400000.0,23862200000.0,69484500000.0,,44.48234,
JBCHEPHARM.NS,2025-03-31,38620423000.0,13403164000.0,4660732000.0,6595818000.0,42.45,1710369000.0,9024498000.0,2370420000.0,42737796000.0,19227419000.0,8153788000.0,6715827000.0,0.0,6323391000.0,34333151000.0,,39.68219,
JBCHEPHARM.NS,2024-03-31,34476710000.0,12029489000.0,4155098000.0,5526278000.0,35.66,1383204000.0,8006117000.0,1569875000.0,39941271000.0,18533453000.0,6869188000.0,6385010000.0,236387000.0,8682261000.0,29233293000.0,,39.68219,
JBCHEPHARM.NS,2023-03-31,31165056000.0,11847974000.0,3752897000.0,4098355000.0,26.5,1144069000.0,6256121000.0,1275926000.0,35538706000.0,15280330000.0,5757974000.0,5788849000.0,3832203000.0,5544493000.0,24803522000.0,,39.68219,
JBCHEPHARM.NS,2022-03-31,24242400000.0,8429400000.0,3160995000.0,3853600000.0,24.93,726600000.0,1701400000.0,1275600000.0,26074022000.0,12748550000.0,5556868000.0,5780226000.0,,3837156000.0,21341230000.0,,39.68219,
JBCHEPHARM.NS,2021-03-31,,,,,,,,,,,,,,,,,39.68219,
JKCEMENT.NS,2021-03-31,,,,,,,,,,,,,,,,,42.721165,
JKCEMENT.NS,2022-03-31,78402394000.0,18089196000.0,20258634000.0,6871193000.0,87.9,3424655000.0,8784620000.0,1156204000.0,114029779000.0,35246560000.0,4267991000.0,75725531000.0,29866157000.0,26704028000.0,43248914000.0,,42.721165,
JKCEMENT.NS,2023-03-31,95037300000.0,21736100000.0,24756900000.0,4235700000.0,54.82,4619200000.0,13770900000.0,1158900000.0,133068100000.0,37382500000.0,4800800000.0,87992300000.0,41009700000.0,29468300000.0,46840000000.0,,42.721165,
JKCEMENT.NS,2024-03-31,112025500000.0,25024800000.0,29706500000.0,7908300000.0,102.35,5726200000.0,19591000000.0,1158200000.0,148021000000.0,44163300000.0,5663200000.0,93751800000.0,41773700000.0,34365600000.0,53671400000.0,,42.721165,
JKCEMENT.NS,2025-03-31,114934100000.0,27067000000.0,33329800000.0,8611200000.0,111.44,6014600000.0,19393900000.0,1544300000.0,166815500000.0,50035200000.0,7865500000.0,104667900000.0,46003400000.0,39079100000.0,60889800000.0,,42.721165,
JBMA.NS,2025-03-31,51959271000.0,38192041000.0,2784824000.0,2019115000.0,8.54,1747345000.0,3939249000.0,192003000.0,58496954000.0,33081803000.0,10071026000.0,15540487000.0,11985918000.0,30947287000.0,13506432000.0,,64.75541,
JBMA.NS,2024-03-31,47231860000.0,36743105000.0,1638887000.0,1788265000.0,7.56,1714747000.0,2047975000.0,153721000.0,48648040000.0,26271891000.0,6703975000.0,16005871000.0,6742732000.0,28201483000.0,11676715000.0,,64.75541,
JBMA.NS,2023-03-31,35288614000.0,28305985000.0,1185620000.0,1243834000.0,5.26,1303149000.0,4841472000.0,118247000.0,35401151000.0,15704952000.0,4691280000.0,15894490000.0,6322860000.0,17389672000.0,10297596000.0,,64.75541,
JBMA.NS,2022-03-31,29461965000.0,23753520000.0,814023000.0,1561908000.0,6.615,914336000.0,-1418921000.0,70948000.0,32288000000.0,16960849000.0,5799490000.0,12210363000.0,4784969000.0,17231292000.0,8962139000.0,,64.75541,
JBMA.NS,2021-03-31,,,,,,,,,,,,,,,,,64.75541,
JKTYRE.NS,2021-03-31,,,,,,,,,,,,,,,,,23.376024,
JKTYRE.NS,2022-03-31,118529000000.0,81887600000.0,7251600000.0,2100200000.0,8.53,3853600000.0,3460500000.0,492500000.0,122476500000.0,53338700000.0,19798600000.0,62985300000.0,24759300000.0,55979000000.0,28483100000.0,,23.376024,
JKTYRE.NS,2023-03-31,145200300000.0,101808100000.0,8058700000.0,2624800000.0,10.64,4070600000.0,12241900000.0,369300000.0,124485600000.0,54115100000.0,22832200000.0,63994200000.0,23603600000.0,52608700000.0,33961600000.0,,23.376024,
JKTYRE.NS,2024-03-31,148694200000.0,92674400000.0,8524100000.0,7862300000.0,29.84,4367500000.0,16141600000.0,753200000.0,140944900000.0,65565600000.0,27544400000.0,69280300000.0,21868500000.0,56857900000.0,44867100000.0,,23.376024,
JKTYRE.NS,2025-03-31,145429700000.0,94063400000.0,8776500000.0,4950400000.0,18.07,4564900000.0,7157700000.0,912500000.0,145188700000.0,69534600000.0,28312900000.0,69411200000.0,20281900000.0,57996600000.0,48503800000.0,,23.376024,
JMFINANCIL.NS,2025-03-31,27223500000.0,,6459000000.0,8213100000.0,8.59,637900000.0,55686800000.0,1960800000.0,245041000000.0,,105638600000.0,5136200000.0,,,97278000000.0,,12.306071,
JMFINANCIL.NS,2024-03-31,26926900000.0,,5706400000.0,4098400000.0,4.29,530300000.0,36350500000.0,869400000.0,297636000000.0,,156314600000.0,4989800000.0,,,84905000000.0,,12.306071,
JMFINANCIL.NS,2023-03-31,20685800000.0,,4081000000.0,5972900000.0,6.26,418700000.0,-23072000000.0,1963800000.0,293704400000.0,,181440400000.0,4469300000.0,,,81362600000.0,,12.306071,
JMFINANCIL.NS,2022-03-31,26715600000.0,,6929100000.0,7731600000.0,8.11,377800000.0,-34580800000.0,959700000.0,258145000000.0,,155706100000.0,3559700000.0,,,76862100000.0,,12.306071,
JMFINANCIL.NS,2021-03-31,,,,,,,,,,,,,,,,,12.306071,
JSWENERGY.NS,2021-03-31,,,,,,,,,,,,,,,,,41.745895,
JSWENERGY.NS,2022-03-31,81185700000.0,38939100000.0,839100000.0,17286200000.0,10.52,11310500000.0,29520300000.0,3286600000.0,309324600000.0,52004200000.0,6702200000.0,164958000000.0,68763700000.0,50927600000.0,174149000000.0,,41.745895,
JSWENERGY.NS,2023-03-31,103121900000.0,62725600000.0,1285500000.0,14777600000.0,9.01,11692300000.0,20842700000.0,3288100000.0,487417000000.0,96241100000.0,15319200000.0,288090400000.0,192079000000.0,90056100000.0,186288100000.0,,41.745895,
JSWENERGY.NS,2024-03-31,114260000000.0,52306000000.0,1560100000.0,17227100000.0,10.5,16334100000.0,62336300000.0,3468200000.0,582691000000.0,86647800000.0,8442000000.0,371046400000.0,277312000000.0,72694400000.0,208317400000.0,,41.745895,
JSWENERGY.NS,2025-03-31,116888500000.0,53260500000.0,1965200000.0,19508900000.0,11.19,16546400000.0,38384800000.0,3638500000.0,899389800000.0,120757500000.0,13198200000.0,573925300000.0,448968500000.0,117154200000.0,273614300000.0,,41.745895,
JSWINFRA.NS,2025-03-31,44713200000.0,16586700000.0,1376900000.0,15030800000.0,7.27,5465500000.0,21004400000.0,1155000000.0,169284900000.0,41386000000.0,7607500000.0,87975300000.0,44390100000.0,13720900000.0,96969000000.0,,36.43329,
JSWINFRA.NS,2024-03-31,37629000000.0,12608900000.0,858500000.0,11559100000.0,6.01,4364800000.0,18032100000.0,,138275600000.0,53881800000.0,6457600000.0,52553300000.0,42701800000.0,7276700000.0,80263600000.0,,36.43329,
JSWINFRA.NS,2023-03-31,31552300000.0,11738700000.0,714100000.0,7398400000.0,4.12,3912300000.0,17972400000.0,,94506500000.0,27902100000.0,3825500000.0,39151000000.0,40954400000.0,7140900000.0,39946200000.0,,36.43329,
JSWINFRA.NS,2022-03-31,22473010000.0,6926640000.0,707020000.0,3279460000.0,1.561646,3248610000.0,11762320000.0,,94294610000.0,23362570000.0,5738140000.0,39699810000.0,40946820000.0,9065750000.0,32721180000.0,,36.43329,
JSWINFRA.NS,2021-03-31,,,,,,,,,,,,,,,,,36.43329,
JSWSTEEL.NS,2021-03-31,,,,,,,,,,,,,,,,,45.578094,
JSWSTEEL.NS,2022-03-31,1438290000000.0,787470000000.0,76090000000.0,206650000000.0,85.96,60010000000.0,262700000000.0,15710000000.0,1964850000000.0,653740000000.0,74570000000.0,1144230000000.0,579030000000.0,575510000000.0,672970000000.0,,45.578094,
JSWSTEEL.NS,2023-03-31,1636460000000.0,1081660000000.0,84100000000.0,41440000000.0,17.25,74740000000.0,233230000000.0,41940000000.0,2110780000000.0,681500000000.0,71340000000.0,1252120000000.0,619790000000.0,699630000000.0,656950000000.0,,45.578094,
JSWSTEEL.NS,2024-03-31,1725880000000.0,1101810000000.0,93340000000.0,88120000000.0,36.34,81720000000.0,120780000000.0,8220000000.0,2281980000000.0,645340000000.0,75480000000.0,1395730000000.0,673250000000.0,660650000000.0,776690000000.0,,45.578094,
JSWSTEEL.NS,2025-03-31,1665750000000.0,1076940000000.0,92890000000.0,35040000000.0,14.36,93090000000.0,208990000000.0,17850000000.0,2407420000000.0,707360000000.0,84150000000.0,1438340000000.0,819190000000.0,606260000000.0,794960000000.0,,45.578094,
JPPOWER.NS,2025-03-31,54621600000.0,32502300000.0,280300000.0,8135500000.0,0.89,4702000000.0,17142800000.0,,177856000000.0,38173900000.0,9432300000.0,130963300000.0,32421600000.0,15824500000.0,122812000000.0,,22.8,
JPPOWER.NS,2024-03-31,67581100000.0,42388800000.0,186500000.0,10219500000.0,1.09,4651100000.0,19272000000.0,,173032700000.0,32543600000.0,11863900000.0,133142300000.0,36248200000.0,17876700000.0,114676300000.0,,22.8,
JPPOWER.NS,2023-03-31,57792500000.0,43775600000.0,187800000.0,554200000.0,0.05,4642000000.0,7674400000.0,,173071400000.0,30681800000.0,11672600000.0,137979400000.0,39916500000.0,25838400000.0,104455300000.0,,22.8,
JPPOWER.NS,2022-03-31,46245500000.0,33061800000.0,126200000.0,1074800000.0,0.098,4812800000.0,8450700000.0,,173465300000.0,25041800000.0,9302100000.0,142300500000.0,44513000000.0,21714000000.0,103893400000.0,,22.8,
JPPOWER.NS,2021-03-31,,,,,,,,,,,,,,,,,22.8,
J&KBANK.NS,2025-03-31,70360383000.0,,474009000.0,20817862000.0,18.91,1680096000.0,27231452000.0,2367542000.0,1694235371000.0,,,21918400000.0,,,142083107000.0,,5.3925185,
J&KBANK.NS,2024-03-31,59659983000.0,,461229000.0,17712245000.0,16.84,2176231000.0,-8525535000.0,515740000.0,1545045812000.0,,9809847000.0,22577497000.0,,,121927260000.0,,5.3925185,
J&KBANK.NS,2023-03-31,54263786000.0,,369870000.0,11805170000.0,12.25,1576556000.0,-4071273000.0,,1459125916000.0,,9116116000.0,22717523000.0,,,98963252000.0,,5.3925185,
J&KBANK.NS,2022-03-31,46650400000.0,,363214000.0,4948500000.0,5.96,1440900000.0,-15680500000.0,,1305760331000.0,,8323174000.0,19539371000.0,,,80771162000.0,,5.3925185,
J&KBANK.NS,2021-03-31,,,,,,,,,,,9030990000.0,,,,,,5.3925185,
JINDALSAW.NS,2021-03-31,,,,,,,,,,,,,,,,,7.4958177,
JINDALSAW.NS,2022-03-31,126919977000.0,89525506000.0,1394862000.0,4117491000.0,6.48,4729878000.0,734726000.0,630732000.0,168503039000.0,72671074000.0,18057652000.0,78299899000.0,18326341000.0,71388385000.0,73641829000.0,,7.4958177,
JINDALSAW.NS,2023-03-31,170929070000.0,123456838000.0,1598214000.0,6439469000.0,10.135,4703337000.0,16158409000.0,630966000.0,182397717000.0,89033876000.0,35629129000.0,77630186000.0,17880175000.0,79666296000.0,79209176000.0,,7.4958177,
